address_sk,address_id,line1,line2,country_code,province,province_code,city,postal_code,created_at
2590,3586,Calle 9772,Piso 8 Dto B,AR,Santa Fe,SF,Rosario,8350,2024-02-06 12:38:12
2591,3587,Calle 1694,Piso 7 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,7725,2024-04-08 12:35:39
2592,3588,Calle 8309,,AR,Buenos Aires,BA,Mar del Plata,9610,2023-07-28 04:33:43
2593,3589,Calle 776,,AR,Buenos Aires,BA,CABA,9185,2023-09-02 09:32:19
2594,3590,Calle 5703,,AR,Buenos Aires,BA,La Plata,2882,2024-12-30 07:37:21
2595,3591,Calle 3187,,AR,Buenos Aires,BA,Mar del Plata,2259,2025-05-05 10:34:00
2596,3592,Calle 5398,,AR,Córdoba,CBA,Río Cuarto,1743,2024-08-30 07:14:45
2597,3593,Calle 3976,,AR,Córdoba,CBA,Córdoba,6853,2024-08-07 14:13:09
2598,3594,Calle 8250,Piso 4 Dto B,AR,Buenos Aires,BA,La Plata,4840,2025-09-03 12:50:16
2599,3595,Calle 2510,,AR,Santa Fe,SF,Rosario,3525,2023-12-18 00:37:49
2600,3596,Calle 1735,,AR,Mendoza,MZA,Godoy Cruz,4018,2024-09-18 06:03:23
2601,3597,Calle 4163,,AR,Córdoba,CBA,Córdoba,2741,2024-02-13 00:48:08
2602,3598,Calle 612,Piso 2 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,4821,2024-06-14 15:15:53
2603,3599,Calle 3407,Piso 12 Dto C,AR,Buenos Aires,BA,CABA,6215,2024-05-03 02:59:14
2604,3600,Calle 3566,,AR,Buenos Aires,BA,La Plata,1142,2025-05-05 13:48:26
2605,3601,Calle 5533,Piso 10 Dto A,AR,Córdoba,CBA,Río Cuarto,6011,2024-11-18 21:51:06
2606,3602,Calle 8821,Piso 8 Dto A,AR,Santa Fe,SF,Rafaela,1526,2025-09-25 15:54:59
2607,3603,Calle 9919,,AR,Mendoza,MZA,San Rafael,8551,2025-05-26 00:30:53
2608,3604,Calle 5385,Piso 11 Dto A,AR,Córdoba,CBA,Córdoba,7561,2025-07-03 11:53:59
2609,3605,Calle 3536,,AR,Buenos Aires,BA,CABA,8025,2025-04-08 10:24:01
2610,3606,Calle 2230,,AR,Buenos Aires,BA,Mar del Plata,5812,2023-05-23 09:45:31
2611,3607,Calle 5008,,AR,Córdoba,CBA,Córdoba,3797,2024-06-29 00:13:47
2612,3608,Calle 8606,,AR,Buenos Aires,BA,Mar del Plata,7746,2024-05-21 13:52:57
2613,3609,Calle 7109,,AR,Buenos Aires,BA,CABA,2542,2025-08-28 12:09:35
2614,3610,Calle 4755,Piso 5 Dto A,AR,Buenos Aires,BA,La Plata,5435,2024-01-02 06:03:13
2615,3611,Calle 505,Piso 3 Dto C,AR,Córdoba,CBA,Río Cuarto,5008,2024-11-27 10:39:17
2616,3612,Calle 5041,Piso 8 Dto B,AR,Buenos Aires,BA,Mar del Plata,2488,2023-11-05 07:55:49
2617,3613,Calle 6977,Piso 11 Dto A,AR,Córdoba,CBA,Río Cuarto,7824,2024-07-04 14:08:04
2618,3614,Calle 4670,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,6759,2024-02-28 21:23:50
2619,3615,Calle 1065,,AR,Córdoba,CBA,Río Cuarto,6241,2024-08-31 04:38:16
2620,3616,Calle 4917,,AR,Santa Fe,SF,Rosario,9332,2024-02-08 04:42:49
2621,3617,Calle 1157,,AR,Buenos Aires,BA,CABA,6215,2024-12-21 11:36:36
2622,3618,Calle 2970,,AR,Buenos Aires,BA,La Plata,1577,2024-02-01 01:48:49
2623,3619,Calle 6253,Piso 7 Dto C,AR,Buenos Aires,BA,La Plata,3838,2024-01-21 19:03:20
2624,3620,Calle 3797,,AR,Córdoba,CBA,Córdoba,5096,2023-09-27 06:15:50
2625,3621,Calle 8877,,AR,Santa Fe,SF,Rafaela,4776,2024-08-22 15:29:48
2626,3622,Calle 2438,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,7957,2024-02-06 00:11:30
2627,3623,Calle 4427,,AR,Buenos Aires,BA,CABA,5913,2025-07-17 17:47:02
2628,3624,Calle 3902,Piso 5 Dto A,AR,Buenos Aires,BA,CABA,7077,2023-10-12 06:30:23
2629,3625,Calle 8632,Piso 7 Dto B,AR,Mendoza,MZA,San Rafael,1610,2025-07-02 17:33:33
2630,3626,Calle 4719,,AR,Buenos Aires,BA,La Plata,3893,2024-12-22 02:04:56
2631,3627,Calle 9085,,AR,Mendoza,MZA,Mendoza,8368,2024-06-26 20:37:14
2632,3628,Calle 9464,Piso 6 Dto A,AR,Buenos Aires,BA,CABA,5456,2025-05-20 00:56:28
2633,3629,Calle 4076,Piso 10 Dto B,AR,Santa Fe,SF,Rosario,5642,2024-09-24 14:27:52
2634,3630,Calle 1575,Piso 8 Dto B,AR,Buenos Aires,BA,Mar del Plata,1734,2024-06-10 17:50:19
2635,3631,Calle 8570,,AR,Buenos Aires,BA,Mar del Plata,6574,2024-07-04 14:17:39
2636,3632,Calle 7461,Piso 4 Dto B,AR,Buenos Aires,BA,Mar del Plata,7585,2024-12-12 02:26:23
2637,3633,Calle 7041,Piso 8 Dto C,AR,Buenos Aires,BA,La Plata,8487,2023-05-31 11:28:40
2638,3634,Calle 7497,,AR,Buenos Aires,BA,CABA,8098,2023-07-24 23:41:45
2639,3635,Calle 7215,,AR,Buenos Aires,BA,La Plata,4520,2025-07-27 09:12:11
2640,3636,Calle 7341,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,8871,2024-11-12 21:43:17
2641,3637,Calle 5338,Piso 1 Dto C,AR,Buenos Aires,BA,Mar del Plata,2254,2025-08-26 05:46:45
2642,3638,Calle 328,Piso 11 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,9051,2024-08-02 10:21:09
2643,3639,Calle 2961,,AR,Buenos Aires,BA,Mar del Plata,7028,2025-03-11 15:38:20
2644,3640,Calle 306,,AR,Córdoba,CBA,Villa Carlos Paz,6490,2025-01-30 07:09:43
2645,3641,Calle 9448,Piso 4 Dto B,AR,Buenos Aires,BA,Mar del Plata,6093,2023-07-15 18:38:33
2646,3642,Calle 4331,Piso 3 Dto C,AR,Buenos Aires,BA,Mar del Plata,2181,2025-05-07 15:35:54
2647,3643,Calle 9631,Piso 3 Dto B,AR,Santa Fe,SF,Rafaela,3037,2024-08-15 01:31:06
2648,3644,Calle 5414,,AR,Mendoza,MZA,Mendoza,9829,2024-09-19 21:23:04
2649,3645,Calle 7010,Piso 12 Dto A,AR,Santa Fe,SF,Santa Fe,5929,2025-07-12 17:21:27
2650,3646,Calle 6739,Piso 4 Dto C,AR,Mendoza,MZA,Mendoza,5005,2025-01-27 13:39:41
2651,3647,Calle 6314,Piso 4 Dto B,AR,Santa Fe,SF,Rosario,4616,2023-06-04 10:19:59
2652,3648,Calle 357,Piso 2 Dto A,AR,Córdoba,CBA,Córdoba,9999,2024-12-12 05:28:00
2653,3649,Calle 3415,Piso 1 Dto B,AR,Córdoba,CBA,Córdoba,3415,2025-06-04 18:17:30
2654,3650,Calle 6162,,AR,Buenos Aires,BA,Mar del Plata,7345,2024-09-25 19:52:15
2655,3651,Calle 3184,,AR,Buenos Aires,BA,CABA,5157,2024-08-20 07:36:13
2656,3652,Calle 9751,Piso 5 Dto B,AR,Córdoba,CBA,Córdoba,5007,2024-05-01 09:02:36
2657,3653,Calle 2467,Piso 4 Dto A,AR,Buenos Aires,BA,CABA,8204,2025-02-19 01:19:48
2658,3654,Calle 784,,AR,Buenos Aires,BA,Mar del Plata,8315,2024-08-16 06:59:16
2659,3655,Calle 7553,,AR,Buenos Aires,BA,La Plata,7774,2023-12-03 02:54:02
2660,3656,Calle 7283,,AR,Buenos Aires,BA,La Plata,9346,2025-09-13 00:36:30
2661,3657,Calle 8002,Piso 8 Dto B,AR,Mendoza,MZA,San Rafael,7133,2024-07-02 11:49:25
2662,3658,Calle 3923,Piso 5 Dto C,AR,Córdoba,CBA,Río Cuarto,3266,2024-11-06 03:21:20
2663,3659,Calle 7532,,AR,Santa Fe,SF,Santa Fe,8802,2024-12-30 17:54:35
2664,3660,Calle 7788,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,3462,2023-06-09 23:52:54
2665,3661,Calle 6902,,AR,Mendoza,MZA,Godoy Cruz,6048,2025-03-27 12:28:31
2666,3662,Calle 1447,Piso 2 Dto B,AR,Buenos Aires,BA,La Plata,4402,2024-03-24 01:20:42
2667,3663,Calle 954,,AR,Buenos Aires,BA,Mar del Plata,5550,2023-06-27 00:51:49
2668,3664,Calle 6528,,AR,Santa Fe,SF,Santa Fe,4967,2024-07-30 06:48:05
2669,3665,Calle 4001,Piso 9 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,6987,2024-05-22 03:36:43
2670,3666,Calle 3282,Piso 11 Dto A,AR,Buenos Aires,BA,CABA,8042,2023-06-24 13:00:27
2671,3667,Calle 221,Piso 1 Dto B,AR,Córdoba,CBA,Río Cuarto,1473,2023-09-05 05:27:15
2672,3668,Calle 4023,Piso 5 Dto C,AR,Buenos Aires,BA,Mar del Plata,7904,2023-09-03 20:28:07
2673,3669,Calle 9796,Piso 9 Dto C,AR,Buenos Aires,BA,Mar del Plata,6150,2023-09-07 19:39:27
2674,3670,Calle 5215,Piso 9 Dto A,AR,Buenos Aires,BA,CABA,5533,2025-01-19 03:55:46
2675,3671,Calle 5021,Piso 8 Dto B,AR,Buenos Aires,BA,La Plata,2523,2025-07-07 09:16:18
2676,3672,Calle 6691,,AR,Córdoba,CBA,Río Cuarto,5598,2025-04-22 00:08:22
2677,3673,Calle 6552,Piso 11 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,9971,2023-12-20 18:17:47
2678,3674,Calle 6110,Piso 12 Dto A,AR,Córdoba,CBA,Córdoba,7621,2024-10-19 23:27:02
2679,3675,Calle 6143,,AR,Mendoza,MZA,San Rafael,5525,2024-01-15 21:01:12
2680,3676,Calle 3794,,AR,Córdoba,CBA,Río Cuarto,4046,2025-06-15 02:22:21
2681,3677,Calle 285,Piso 6 Dto B,AR,Buenos Aires,BA,La Plata,4964,2025-08-14 03:21:40
2682,3678,Calle 1100,Piso 5 Dto A,AR,Buenos Aires,BA,CABA,2101,2024-04-05 23:33:25
2683,3679,Calle 6366,Piso 7 Dto A,AR,Santa Fe,SF,Rafaela,8938,2024-08-25 17:29:13
2684,3680,Calle 3494,,AR,Buenos Aires,BA,CABA,5150,2025-04-09 22:15:16
2685,3681,Calle 5564,Piso 3 Dto B,AR,Córdoba,CBA,Río Cuarto,5902,2024-08-17 19:59:16
2686,3682,Calle 3080,Piso 6 Dto C,AR,Santa Fe,SF,Rosario,5620,2023-10-13 04:16:45
2687,3683,Calle 2728,Piso 12 Dto A,AR,Buenos Aires,BA,Mar del Plata,4697,2024-11-11 02:55:41
2688,3684,Calle 6657,Piso 7 Dto B,AR,Mendoza,MZA,San Rafael,8849,2024-08-17 20:01:00
2689,3685,Calle 3336,,AR,Buenos Aires,BA,CABA,1141,2023-12-11 14:04:05
2690,3686,Calle 3205,Piso 5 Dto B,AR,Buenos Aires,BA,La Plata,9757,2023-09-04 23:59:22
2691,3687,Calle 8639,,AR,Buenos Aires,BA,Mar del Plata,2948,2025-06-03 13:43:33
2692,3688,Calle 5632,,AR,Córdoba,CBA,Villa Carlos Paz,9560,2024-08-19 14:36:06
2693,3689,Calle 1245,Piso 3 Dto C,AR,Córdoba,CBA,Río Cuarto,6411,2024-11-16 19:16:36
2694,3690,Calle 6174,,AR,Santa Fe,SF,Rosario,4524,2025-08-18 19:28:15
2695,3691,Calle 9628,,AR,Buenos Aires,BA,CABA,9974,2023-07-08 18:32:29
2696,3692,Calle 8731,Piso 2 Dto B,AR,Córdoba,CBA,Córdoba,4097,2024-06-11 12:32:02
2697,3693,Calle 2836,,AR,Buenos Aires,BA,Mar del Plata,7061,2025-04-24 17:27:33
2698,3694,Calle 853,,AR,Córdoba,CBA,Córdoba,3840,2023-08-12 08:31:30
2699,3695,Calle 7737,,AR,Buenos Aires,BA,CABA,2427,2024-08-07 09:21:00
2700,3696,Calle 3222,Piso 4 Dto A,AR,Córdoba,CBA,Córdoba,6838,2024-11-19 00:51:44
2701,3697,Calle 1029,,AR,Buenos Aires,BA,CABA,4109,2023-08-05 11:25:52
2702,3698,Calle 169,,AR,Santa Fe,SF,Santa Fe,2635,2023-07-18 17:09:44
2703,3699,Calle 6673,Piso 6 Dto C,AR,Córdoba,CBA,Río Cuarto,6125,2024-09-13 17:45:56
2704,3700,Calle 7081,Piso 4 Dto C,AR,Buenos Aires,BA,Mar del Plata,6333,2024-08-19 14:07:38
2705,3701,Calle 3011,,AR,Buenos Aires,BA,Mar del Plata,3316,2025-01-26 15:30:23
2706,3702,Calle 4373,,AR,Mendoza,MZA,San Rafael,7831,2024-08-24 13:48:43
2707,3703,Calle 1688,,AR,Córdoba,CBA,Río Cuarto,7265,2024-12-17 03:23:14
2708,3704,Calle 283,,AR,Córdoba,CBA,Córdoba,3622,2024-05-28 10:51:53
2709,3705,Calle 2024,,AR,Buenos Aires,BA,Mar del Plata,7838,2025-06-26 02:16:02
2710,3706,Calle 1372,Piso 11 Dto B,AR,Mendoza,MZA,Mendoza,7588,2024-01-25 20:40:17
2711,3707,Calle 9314,,AR,Córdoba,CBA,Villa Carlos Paz,9668,2024-03-01 16:10:09
2712,3708,Calle 9387,,AR,Córdoba,CBA,Villa Carlos Paz,1182,2024-10-23 08:19:32
2713,3709,Calle 5763,,AR,Córdoba,CBA,Córdoba,8468,2023-07-21 08:40:48
2714,3710,Calle 2389,Piso 1 Dto A,AR,Córdoba,CBA,Córdoba,5379,2025-09-20 03:41:24
2715,3711,Calle 2111,Piso 5 Dto A,AR,Buenos Aires,BA,La Plata,3000,2023-12-16 20:35:54
2716,3712,Calle 4838,,AR,Córdoba,CBA,Córdoba,6426,2025-07-08 22:17:28
2717,3713,Calle 378,Piso 12 Dto A,AR,Santa Fe,SF,Rafaela,1261,2024-12-16 11:16:47
2718,3714,Calle 470,Piso 3 Dto A,AR,Buenos Aires,BA,Mar del Plata,1209,2025-02-14 03:08:51
2719,3715,Calle 7817,Piso 5 Dto B,AR,Santa Fe,SF,Santa Fe,6588,2023-07-09 17:07:28
2720,3716,Calle 4214,Piso 2 Dto C,AR,Córdoba,CBA,Córdoba,8137,2025-01-04 04:08:04
2721,3717,Calle 3347,Piso 1 Dto A,AR,Mendoza,MZA,Godoy Cruz,6394,2024-11-06 13:42:11
2722,3718,Calle 3614,Piso 9 Dto C,AR,Buenos Aires,BA,CABA,9697,2025-07-04 04:11:10
2723,3719,Calle 6241,,AR,Mendoza,MZA,Godoy Cruz,2213,2024-03-21 00:22:13
2724,3720,Calle 6828,,AR,Buenos Aires,BA,CABA,1377,2023-09-19 23:44:46
2725,3721,Calle 3171,,AR,Mendoza,MZA,San Rafael,5578,2025-05-23 18:03:13
2726,3722,Calle 7328,,AR,Santa Fe,SF,Santa Fe,4511,2025-07-04 14:38:55
2727,3723,Calle 1987,Piso 12 Dto C,AR,Buenos Aires,BA,La Plata,9536,2024-09-18 05:20:37
2728,3724,Calle 2761,Piso 12 Dto C,AR,Córdoba,CBA,Río Cuarto,6046,2023-08-28 01:12:56
2729,3725,Calle 4254,,AR,Córdoba,CBA,Córdoba,6925,2024-05-02 12:13:59
2730,3726,Calle 9189,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,2523,2025-01-30 02:38:13
2731,3727,Calle 923,,AR,Buenos Aires,BA,Mar del Plata,3065,2025-01-06 19:32:19
2732,3728,Calle 4192,Piso 9 Dto C,AR,Buenos Aires,BA,Mar del Plata,9662,2025-02-06 22:14:55
2733,3729,Calle 6226,,AR,Santa Fe,SF,Santa Fe,3732,2024-11-26 23:37:42
2734,3730,Calle 8763,,AR,Santa Fe,SF,Rafaela,9610,2024-01-16 22:18:40
2735,3731,Calle 1816,,AR,Córdoba,CBA,Córdoba,5021,2024-12-06 05:42:31
2736,3732,Calle 8356,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,9768,2024-08-10 23:12:59
2737,3733,Calle 7946,Piso 7 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,9231,2023-06-03 16:41:23
2738,3734,Calle 4564,,AR,Córdoba,CBA,Villa Carlos Paz,8858,2024-06-26 13:37:15
2739,3735,Calle 5333,Piso 10 Dto B,AR,Córdoba,CBA,Río Cuarto,3401,2023-09-06 06:21:38
2740,3736,Calle 3288,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,6646,2024-09-29 06:05:02
2741,3737,Calle 8241,Piso 12 Dto C,AR,Córdoba,CBA,Córdoba,5498,2025-08-17 21:33:09
2742,3738,Calle 1426,Piso 11 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,9627,2024-12-25 06:36:42
2743,3739,Calle 7022,,AR,Córdoba,CBA,Córdoba,2930,2025-06-09 21:06:33
2744,3740,Calle 3671,Piso 5 Dto C,AR,Buenos Aires,BA,La Plata,6826,2024-09-11 10:50:37
2745,3741,Calle 7141,Piso 5 Dto A,AR,Buenos Aires,BA,La Plata,8218,2025-08-05 09:01:50
2746,3742,Calle 131,,AR,Córdoba,CBA,Córdoba,6750,2025-06-27 10:17:36
2747,3743,Calle 1807,,AR,Santa Fe,SF,Rosario,2406,2024-09-25 09:55:14
2748,3744,Calle 2544,,AR,Córdoba,CBA,Río Cuarto,3068,2025-07-28 12:16:20
2749,3745,Calle 3523,,AR,Buenos Aires,BA,Mar del Plata,8857,2024-12-18 17:58:32
2750,3746,Calle 9302,Piso 11 Dto C,AR,Buenos Aires,BA,CABA,8141,2023-07-21 14:35:07
2751,3747,Calle 8293,,AR,Mendoza,MZA,San Rafael,4342,2024-03-06 07:21:30
2752,3748,Calle 83,,AR,Mendoza,MZA,San Rafael,8186,2024-05-15 22:49:02
2753,3749,Calle 6540,Piso 7 Dto C,AR,Buenos Aires,BA,Mar del Plata,2709,2024-10-24 08:51:11
2754,3750,Calle 6830,,AR,Buenos Aires,BA,La Plata,3527,2025-01-05 10:16:22
2755,3751,Calle 7939,Piso 5 Dto C,AR,Buenos Aires,BA,La Plata,3257,2025-06-14 03:44:33
2756,3752,Calle 5452,Piso 12 Dto A,AR,Buenos Aires,BA,Mar del Plata,5897,2023-08-11 19:33:42
2757,3753,Calle 2510,Piso 12 Dto C,AR,Buenos Aires,BA,Mar del Plata,7697,2025-03-26 10:12:11
2758,3754,Calle 2516,,AR,Córdoba,CBA,Río Cuarto,3796,2023-09-15 19:20:49
2759,3755,Calle 5259,,AR,Santa Fe,SF,Santa Fe,5028,2023-06-05 11:07:14
2760,3756,Calle 5574,,AR,Córdoba,CBA,Villa Carlos Paz,2463,2024-01-07 13:19:09
2761,3757,Calle 4257,Piso 4 Dto C,AR,Buenos Aires,BA,La Plata,7515,2025-05-17 01:40:03
2762,3758,Calle 4728,,AR,Córdoba,CBA,Villa Carlos Paz,8304,2025-09-23 18:15:25
2763,3759,Calle 7873,,AR,Córdoba,CBA,Córdoba,9271,2023-08-14 11:13:29
2764,3760,Calle 6068,Piso 2 Dto A,AR,Buenos Aires,BA,La Plata,5897,2023-10-02 02:17:40
2765,3761,Calle 2707,,AR,Santa Fe,SF,Rafaela,8036,2024-07-07 02:50:17
2766,3762,Calle 8520,Piso 11 Dto A,AR,Córdoba,CBA,Córdoba,8796,2024-07-01 17:07:09
2767,3763,Calle 5743,,AR,Buenos Aires,BA,La Plata,8887,2023-06-04 02:45:15
2768,3764,Calle 4315,,AR,Buenos Aires,BA,La Plata,6012,2024-04-15 21:11:02
2769,3765,Calle 8799,Piso 8 Dto C,AR,Mendoza,MZA,Godoy Cruz,2668,2024-10-09 09:38:11
2770,3766,Calle 2863,,AR,Santa Fe,SF,Rafaela,5352,2023-07-28 12:37:22
2771,3767,Calle 3949,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,4448,2024-11-15 03:36:38
2772,3768,Calle 2048,,AR,Córdoba,CBA,Villa Carlos Paz,2798,2023-11-13 04:21:26
2773,3769,Calle 4134,,AR,Mendoza,MZA,San Rafael,5714,2024-06-17 07:02:11
2774,3770,Calle 4300,Piso 12 Dto C,AR,Buenos Aires,BA,CABA,3187,2024-01-29 15:59:52
2775,3771,Calle 7673,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,5170,2023-10-14 08:16:14
2776,3772,Calle 7993,Piso 5 Dto A,AR,Buenos Aires,BA,La Plata,9748,2024-09-27 18:30:55
2777,3773,Calle 7662,Piso 4 Dto C,AR,Santa Fe,SF,Santa Fe,3484,2024-05-09 09:21:06
2778,3774,Calle 6009,,AR,Santa Fe,SF,Rafaela,6636,2025-05-29 22:48:43
2779,3775,Calle 7993,,AR,Córdoba,CBA,Villa Carlos Paz,7697,2025-01-20 04:29:46
2780,3776,Calle 4301,,AR,Buenos Aires,BA,Mar del Plata,4168,2025-02-01 18:12:46
2781,3777,Calle 4948,Piso 8 Dto A,AR,Buenos Aires,BA,CABA,1298,2025-04-27 08:58:45
2782,3778,Calle 9715,,AR,Buenos Aires,BA,La Plata,5169,2025-06-09 09:11:20
2783,3779,Calle 4024,Piso 5 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,6232,2024-10-15 05:49:13
2784,3780,Calle 3552,Piso 8 Dto B,AR,Mendoza,MZA,San Rafael,7593,2023-07-02 14:25:41
2785,3781,Calle 3129,,AR,Buenos Aires,BA,CABA,1316,2023-09-03 21:49:39
2786,3782,Calle 512,,AR,Buenos Aires,BA,Mar del Plata,8181,2023-06-29 18:48:27
2787,3783,Calle 9385,,AR,Mendoza,MZA,Godoy Cruz,9009,2025-08-26 12:21:33
2788,3784,Calle 2918,Piso 9 Dto B,AR,Buenos Aires,BA,Mar del Plata,2603,2025-01-13 01:36:41
2789,3785,Calle 1800,,AR,Mendoza,MZA,Mendoza,7950,2025-03-27 13:07:35
2790,3786,Calle 5783,Piso 4 Dto B,AR,Buenos Aires,BA,CABA,4934,2024-11-27 16:34:19
2791,3787,Calle 8638,,AR,Santa Fe,SF,Santa Fe,9012,2023-08-03 18:40:34
2792,3788,Calle 8749,Piso 9 Dto A,AR,Buenos Aires,BA,CABA,2398,2024-04-01 20:44:53
2793,3789,Calle 1745,,AR,Buenos Aires,BA,La Plata,2219,2024-07-01 16:48:29
2794,3790,Calle 7670,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,6075,2024-04-22 04:23:53
2795,3791,Calle 3687,Piso 6 Dto B,AR,Buenos Aires,BA,Mar del Plata,8235,2023-08-11 04:14:29
2796,3792,Calle 8523,,AR,Mendoza,MZA,Godoy Cruz,1844,2025-04-13 19:14:14
2797,3793,Calle 5968,Piso 11 Dto B,AR,Córdoba,CBA,Córdoba,3512,2024-12-31 13:59:12
2798,3794,Calle 2853,Piso 6 Dto A,AR,Santa Fe,SF,Rafaela,4887,2025-05-06 11:30:46
2799,3795,Calle 1120,Piso 3 Dto C,AR,Santa Fe,SF,Santa Fe,8031,2023-10-14 01:42:10
2800,3796,Calle 2105,,AR,Buenos Aires,BA,CABA,5322,2024-01-19 11:30:57
2801,3797,Calle 6187,Piso 2 Dto A,AR,Buenos Aires,BA,CABA,9954,2023-12-19 23:06:51
2802,3798,Calle 5016,Piso 7 Dto B,AR,Santa Fe,SF,Rafaela,5327,2024-07-02 20:31:30
2803,3799,Calle 3519,Piso 3 Dto B,AR,Buenos Aires,BA,La Plata,5590,2024-07-23 22:08:46
2804,3800,Calle 8533,Piso 2 Dto C,AR,Mendoza,MZA,Mendoza,2398,2024-04-02 04:07:45
2805,3801,Calle 3074,Piso 9 Dto A,AR,Buenos Aires,BA,La Plata,3365,2023-08-04 00:06:39
2806,3802,Calle 8846,,AR,Buenos Aires,BA,Mar del Plata,8283,2025-03-02 04:17:41
2807,3803,Calle 8800,,AR,Buenos Aires,BA,CABA,5262,2024-12-19 10:03:39
2808,3804,Calle 458,,AR,Córdoba,CBA,Córdoba,4249,2024-05-17 09:14:18
2809,3805,Calle 1597,Piso 2 Dto A,AR,Buenos Aires,BA,CABA,3768,2025-08-24 12:08:20
2810,3806,Calle 188,Piso 4 Dto A,AR,Buenos Aires,BA,La Plata,7469,2024-07-31 04:14:39
2811,3807,Calle 758,,AR,Buenos Aires,BA,La Plata,7910,2025-05-25 13:49:35
2812,3808,Calle 3887,,AR,Buenos Aires,BA,Mar del Plata,7114,2023-05-10 00:19:31
2813,3809,Calle 7910,Piso 12 Dto A,AR,Buenos Aires,BA,Mar del Plata,4039,2023-09-28 17:27:29
2814,3810,Calle 4620,Piso 9 Dto C,AR,Buenos Aires,BA,CABA,1808,2024-08-13 17:31:00
2815,3811,Calle 9410,,AR,Buenos Aires,BA,La Plata,3651,2024-12-27 08:58:40
2816,3812,Calle 5383,Piso 7 Dto B,AR,Santa Fe,SF,Rafaela,8655,2024-08-11 17:16:56
2817,3813,Calle 1366,Piso 7 Dto A,AR,Buenos Aires,BA,Mar del Plata,4779,2023-06-06 17:48:12
2818,3814,Calle 9325,Piso 1 Dto C,AR,Buenos Aires,BA,La Plata,1253,2024-04-26 11:11:21
2819,3815,Calle 1876,Piso 12 Dto C,AR,Buenos Aires,BA,La Plata,1869,2023-11-13 16:02:42
2820,3816,Calle 6124,,AR,Córdoba,CBA,Río Cuarto,4077,2025-01-11 21:11:10
2821,3817,Calle 9496,,AR,Mendoza,MZA,Mendoza,8575,2024-07-09 17:26:59
2822,3818,Calle 4041,,AR,Buenos Aires,BA,La Plata,7520,2023-12-07 05:24:49
2823,3819,Calle 2816,,AR,Santa Fe,SF,Santa Fe,3854,2023-10-28 15:59:15
2824,3820,Calle 411,Piso 9 Dto C,AR,Buenos Aires,BA,Mar del Plata,7010,2024-07-08 06:51:58
2825,3821,Calle 9888,Piso 4 Dto A,AR,Buenos Aires,BA,CABA,9933,2024-04-28 12:29:24
2826,3822,Calle 3148,,AR,Santa Fe,SF,Santa Fe,1069,2025-01-29 04:47:54
2827,3823,Calle 5346,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,6538,2024-06-03 03:24:36
2828,3824,Calle 5656,,AR,Buenos Aires,BA,CABA,2335,2024-08-20 15:34:03
2829,3825,Calle 2467,,AR,Buenos Aires,BA,CABA,2421,2024-09-30 06:54:54
2830,3826,Calle 9551,,AR,Buenos Aires,BA,Mar del Plata,4613,2024-10-13 10:10:01
2831,3827,Calle 7435,Piso 2 Dto B,AR,Santa Fe,SF,Rafaela,2334,2025-05-29 20:52:28
2832,3828,Calle 536,Piso 6 Dto B,AR,Córdoba,CBA,Córdoba,1933,2024-08-19 09:59:13
2833,3829,Calle 6259,,AR,Buenos Aires,BA,La Plata,7425,2024-06-02 14:19:09
2834,3830,Calle 9098,,AR,Buenos Aires,BA,CABA,4916,2025-04-01 06:46:46
2835,3831,Calle 1890,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,8495,2025-04-27 00:33:39
2836,3832,Calle 994,Piso 1 Dto B,AR,Santa Fe,SF,Santa Fe,4677,2024-08-29 19:45:08
2837,3833,Calle 9620,,AR,Buenos Aires,BA,Mar del Plata,2311,2025-05-08 21:03:41
2838,3834,Calle 3730,Piso 4 Dto A,AR,Santa Fe,SF,Rosario,7884,2025-04-05 21:32:10
2839,3835,Calle 4326,,AR,Buenos Aires,BA,La Plata,5951,2025-08-26 06:44:02
2840,3836,Calle 708,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,4558,2023-11-03 20:35:53
2841,3837,Calle 6341,Piso 1 Dto B,AR,Buenos Aires,BA,La Plata,3657,2025-05-26 07:43:56
2842,3838,Calle 9563,Piso 6 Dto C,AR,Buenos Aires,BA,Mar del Plata,8820,2025-02-06 10:30:20
